customer_id,name,email,company,segment,country,created_at
C-1234,Margaret Lovelace-Byron,margaret.lovelace-byron.1234@example.invalid,Onyx Works,smb,United States,2023-02-01T00:59:28Z
C-1235,Hedy Turing-Smith,hedy.turing-smith.1235@example.invalid,Prairie Mechatronics,midmarket,United States,2025-05-28T09:18:53Z
C-1236,Radia Bush-Memex,radia.bush-memex.1236@example.invalid,Ironwood Dynamics,enterprise,Japan,2021-07-02T21:57:54Z
C-1237,Hedy Leibniz-Wolff,hedy.leibniz-wolff.1237@example.invalid,Vertex Labs,midmarket,India,2023-02-12T10:54:08Z
C-1238,Edsger Allen-Cocke,edsger.allen-cocke.1238@example.invalid,Beacon Dynamics,enterprise,Australia,2023-10-10T18:37:41Z
C-1239,Vannevar Shannon-Weaver,vannevar.shannon-weaver.1239@example.invalid,Beacon Fabrication,smb,Singapore,2023-06-22T07:35:38Z
C-1240,Sophie Ramanujan-Iyer,sophie.ramanujan-iyer.1240@example.invalid,Cobalt Industries,smb,Singapore,2021-07-14T10:44:44Z
C-1241,Gottfried Lamarr-Kiesler,gottfried.lamarr-kiesler.1241@example.invalid,Monolith Logistics,smb,Mexico,2025-12-25T19:03:15Z
C-1242,Ada Holberton-Nash,ada.holberton-nash.1242@example.invalid,Vertex Logistics,smb,Australia,2025-06-14T21:21:13Z
C-1243,Chien-Shiung Bartik-Betty,chien-shiung.bartik-betty.1243@example.invalid,Ion Fabrication,midmarket,Canada,2022-12-14T21:02:38Z
C-1244,Srinivasa Dijkstra-Venn,srinivasa.dijkstra-venn.1244@example.invalid,Delta Logistics,midmarket,France,2022-05-17T14:22:06Z
C-1245,Hypatia Johnson-Cole,hypatia.johnson-cole.1245@example.invalid,Ember Industries,midmarket,Spain,2024-06-27T08:47:10Z
C-1246,Lise Noether-Frobenius,lise.noether-frobenius.1246@example.invalid,Nimbus Dynamics,enterprise,Spain,2022-05-26T12:54:10Z
C-1247,Henrietta Jackson-Proteus,henrietta.jackson-proteus.1247@example.invalid,Ember Labs,smb,Japan,2025-03-11T07:44:56Z
C-1248,Charles Noether-Frobenius,charles.noether-frobenius.1248@example.invalid,Delta Automation,smb,France,2023-01-08T12:49:42Z
C-1249,Margaret Hollerith-Punch,margaret.hollerith-punch.1249@example.invalid,Quarry Components,midmarket,Japan,2024-07-16T14:24:58Z
C-1250,Edsger Lovelace-Byron,edsger.lovelace-byron.1250@example.invalid,Lattice Works,smb,France,2025-02-20T23:59:53Z
C-1251,Gottfried Allen-Cocke,gottfried.allen-cocke.1251@example.invalid,Lattice Industries,enterprise,France,2024-10-27T16:42:43Z
C-1252,Vannevar Johnson-Cole,vannevar.johnson-cole.1252@example.invalid,Nimbus Fabrication,enterprise,Brazil,2024-04-18T02:12:21Z
C-1253,Barbara Wu-Chien,barbara.wu-chien.1253@example.invalid,Ridgeline Assembly,enterprise,Australia,2025-01-10T12:14:26Z
C-1254,Philip Easley-Boateng,philip.easley-boateng.1254@example.invalid,Onyx Fulfillment,smb,Netherlands,2023-09-27T02:19:35Z
C-1255,Dennis Shannon-Weaver,dennis.shannon-weaver.1255@example.invalid,Foundry Mechatronics,smb,France,2025-07-15T09:23:18Z
C-1256,Sophie Easley-Boateng,sophie.easley-boateng.1256@example.invalid,Pinnacle Components,midmarket,Canada,2023-07-19T20:47:26Z
C-1257,Philip Franklin-Gosling,philip.franklin-gosling.1257@example.invalid,Meridian Mechatronics,smb,United States,2022-04-06T10:58:00Z
C-1258,Katherine Pascal-Fermat,katherine.pascal-fermat.1258@example.invalid,Cobalt Works,smb,Mexico,2024-09-01T19:10:58Z
C-1259,Claude-E Allen-Cocke,claude-e.allen-cocke.1259@example.invalid,Atlas Fabrication,midmarket,Netherlands,2022-03-27T07:09:21Z
C-1260,Margaret Allen-Cocke,margaret.allen-cocke.1260@example.invalid,Onyx Systems,smb,Singapore,2025-05-18T21:06:23Z
C-1261,Barbara Jackson-Proteus,barbara.jackson-proteus.1261@example.invalid,Lattice Works,midmarket,Germany,2024-05-03T13:50:22Z
C-1262,Blaise Noether-Frobenius,blaise.noether-frobenius.1262@example.invalid,Quantum Components,enterprise,France,2022-06-06T03:16:58Z
C-1263,Henrietta Curie-Sklodowska,henrietta.curie-sklodowska.1263@example.invalid,Atlas Motion,midmarket,Spain,2021-09-20T18:56:48Z
C-1264,Grace Tesla-Maric,grace.tesla-maric.1264@example.invalid,Helios Mechatronics,smb,Germany,2022-10-23T23:28:54Z
C-1265,Philip Liskov-Wing,philip.liskov-wing.1265@example.invalid,Pinnacle Automation,smb,Spain,2022-05-06T20:06:45Z
C-1266,Herman Allen-Cocke,herman.allen-cocke.1266@example.invalid,Foundry Mechatronics,smb,United Kingdom,2025-05-30T16:11:51Z
C-1267,Ida Noether-Frobenius,ida.noether-frobenius.1267@example.invalid,Ridgeline Fabrication,midmarket,France,2023-08-28T07:51:19Z
C-1268,Philip Ramanujan-Iyer,philip.ramanujan-iyer.1268@example.invalid,Cinder Labs,smb,Singapore,2023-11-01T17:12:00Z
C-1269,Hypatia Turing-Smith,hypatia.turing-smith.1269@example.invalid,Quantum Labs,enterprise,Australia,2024-07-13T09:31:00Z
C-1270,Srinivasa Leibniz-Wolff,srinivasa.leibniz-wolff.1270@example.invalid,Nimbus Labs,enterprise,India,2024-04-26T05:55:50Z
C-1271,Henrietta Johnson-Cole,henrietta.johnson-cole.1271@example.invalid,Delta Manufacturing,smb,France,2024-05-27T08:32:04Z
C-1272,Katherine Allen-Cocke,katherine.allen-cocke.1272@example.invalid,Meridian Logistics,midmarket,Germany,2022-02-19T21:42:53Z
C-1273,Margaret Babbage-Ada,margaret.babbage-ada.1273@example.invalid,Lumen Industries,midmarket,United States,2025-12-29T19:16:02Z
C-1274,Hypatia Turing-Smith,hypatia.turing-smith.1274@example.invalid,Ember Mechatronics,smb,Netherlands,2025-10-17T07:16:27Z
C-1275,Ken Easley-Boateng,ken.easley-boateng.1275@example.invalid,Quantum Fulfillment,midmarket,United States,2024-02-09T09:01:08Z
C-1276,Henrietta Ramanujan-Iyer,henrietta.ramanujan-iyer.1276@example.invalid,Cinder Manufacturing,smb,Singapore,2025-07-27T06:39:29Z
C-1277,Hedy Bartik-Betty,hedy.bartik-betty.1277@example.invalid,Lattice Logistics,midmarket,United Kingdom,2024-04-20T21:53:41Z
C-1278,Claude Wu-Chien,claude.wu-chien.1278@example.invalid,Lumen Manufacturing,smb,Brazil,2025-08-22T23:24:19Z
C-1279,Margaret Pascal-Fermat,margaret.pascal-fermat.1279@example.invalid,Ridgeline Systems,midmarket,Germany,2021-10-26T16:11:42Z
C-1280,Emmy Ramanujan-Iyer,emmy.ramanujan-iyer.1280@example.invalid,Cinder Components,midmarket,South Korea,2022-03-13T16:52:23Z
C-1281,Vannevar Johnson-Cole,vannevar.johnson-cole.1281@example.invalid,Ion Manufacturing,midmarket,Netherlands,2025-12-06T22:58:34Z
C-1282,Ida Liskov-Wing,ida.liskov-wing.1282@example.invalid,Halcyon Manufacturing,smb,Japan,2023-12-25T19:20:40Z
C-1283,Sophie Leibniz-Wolff,sophie.leibniz-wolff.1283@example.invalid,Lumen Assembly,smb,Poland,2023-02-12T14:49:16Z
C-1284,Ken Dijkstra-Venn,ken.dijkstra-venn.1284@example.invalid,Ironwood Labs,midmarket,Japan,2022-12-14T02:34:30Z
C-1285,Alan Ritchie-Thompson,alan.ritchie-thompson.1285@example.invalid,Monolith Systems,smb,Netherlands,2025-08-29T23:19:15Z
C-1286,Mary Allen-Cocke,mary.allen-cocke.1286@example.invalid,Quarry Fulfillment,smb,Germany,2025-12-12T02:25:57Z
C-1287,Jocelyn Babbage-Ada,jocelyn.babbage-ada.1287@example.invalid,Onyx Assembly,smb,South Korea,2021-12-04T01:06:00Z
C-1288,Gottfried Lamarr-Kiesler,gottfried.lamarr-kiesler.1288@example.invalid,Beacon Works,enterprise,Mexico,2023-12-20T22:10:37Z
C-1289,Frances Liskov-Wing,frances.liskov-wing.1289@example.invalid,Atlas Motion,smb,Canada,2023-02-23T10:23:14Z
C-1290,Ken Easley-Boateng,ken.easley-boateng.1290@example.invalid,Quarry Automation,smb,Germany,2023-06-04T15:06:59Z
C-1291,Dennis Perlman-Aziz,dennis.perlman-aziz.1291@example.invalid,Vertex Fabrication,midmarket,Brazil,2024-01-21T19:34:59Z
C-1292,Jean Franklin-Gosling,jean.franklin-gosling.1292@example.invalid,Helios Assembly,midmarket,India,2021-09-23T23:11:54Z
C-1293,Barbara Tesla-Maric,barbara.tesla-maric.1293@example.invalid,Ironwood Fabrication,enterprise,Singapore,2023-10-12T00:10:50Z
C-1294,Augusta Tesla-Maric,augusta.tesla-maric.1294@example.invalid,Kestrel Motion,enterprise,South Korea,2025-07-19T11:00:09Z
C-1295,Alan Turing-Smith,alan.turing-smith.1295@example.invalid,Ridgeline Industries,midmarket,Germany,2021-12-15T12:59:41Z
C-1296,Ken Hollerith-Punch,ken.hollerith-punch.1296@example.invalid,Beacon Mechatronics,smb,Canada,2024-10-16T02:38:23Z
C-1297,Annie Perlman-Aziz,annie.perlman-aziz.1297@example.invalid,Vertex Labs,smb,India,2022-06-10T19:45:55Z
C-1298,Gottfried Allen-Cocke,gottfried.allen-cocke.1298@example.invalid,Quarry Labs,smb,India,2025-11-18T22:14:05Z
C-1299,Marie Franklin-Gosling,marie.franklin-gosling.1299@example.invalid,Summit Industries,midmarket,Canada,2024-01-30T17:34:04Z
C-1300,Al-Khwarizmi Pascal-Fermat,al-khwarizmi.pascal-fermat.1300@example.invalid,Ion Fulfillment,midmarket,South Korea,2023-06-04T00:49:05Z
C-1301,Frances Lamarr-Kiesler,frances.lamarr-kiesler.1301@example.invalid,Pinnacle Industries,enterprise,Germany,2025-02-25T09:39:43Z
C-1302,Ken Easley-Boateng,ken.easley-boateng.1302@example.invalid,Ridgeline Labs,enterprise,United Kingdom,2024-08-08T04:01:42Z
C-1303,Radia Vaughan-Okoro,radia.vaughan-okoro.1303@example.invalid,Helios Assembly,midmarket,Brazil,2023-10-11T21:19:49Z
C-1304,Dorothy Shannon-Weaver,dorothy.shannon-weaver.1304@example.invalid,Foundry Fulfillment,midmarket,Germany,2021-08-05T11:24:24Z
C-1305,Claude-E Turing-Smith,claude-e.turing-smith.1305@example.invalid,Quarry Fulfillment,smb,United States,2023-06-15T15:31:31Z
C-1306,Marie Noether-Frobenius,marie.noether-frobenius.1306@example.invalid,Cinder Automation,smb,South Korea,2024-07-02T08:26:12Z
C-1307,Radia Noether-Frobenius,radia.noether-frobenius.1307@example.invalid,Ridgeline Logistics,smb,France,2021-06-25T10:32:20Z
C-1308,Dennis Bush-Memex,dennis.bush-memex.1308@example.invalid,Tundra Automation,midmarket,India,2023-06-02T13:12:15Z
C-1309,Emmy Lamarr-Kiesler,emmy.lamarr-kiesler.1309@example.invalid,Ridgeline Fabrication,smb,Japan,2024-02-11T10:58:46Z
C-1310,Ken Leibniz-Wolff,ken.leibniz-wolff.1310@example.invalid,Apex Automation,smb,Australia,2025-08-06T15:12:08Z
C-1311,Ida Holberton-Nash,ida.holberton-nash.1311@example.invalid,Delta Motion,midmarket,France,2022-04-08T22:02:09Z
C-1312,Claude Bartik-Betty,claude.bartik-betty.1312@example.invalid,Ironwood Systems,enterprise,France,2024-03-12T05:36:49Z
C-1313,Jean Bartik-Betty,jean.bartik-betty.1313@example.invalid,Quantum Components,enterprise,Japan,2022-12-23T20:37:08Z
C-1314,Rear-Admiral Leibniz-Wolff,rear-admiral.leibniz-wolff.1314@example.invalid,Kestrel Fabrication,enterprise,Brazil,2024-01-06T07:16:32Z
C-1315,Hypatia Ramanujan-Iyer,hypatia.ramanujan-iyer.1315@example.invalid,Cobalt Industries,enterprise,United Kingdom,2022-07-10T04:26:00Z
C-1316,Claude-E Allen-Cocke,claude-e.allen-cocke.1316@example.invalid,Delta Components,smb,Spain,2025-06-26T05:30:54Z
C-1317,Annie Easley-Boateng,annie.easley-boateng.1317@example.invalid,Zephyr Mechatronics,smb,Poland,2023-10-24T12:19:55Z
C-1318,Barbara Hopper-Jones,barbara.hopper-jones.1318@example.invalid,Delta Manufacturing,midmarket,India,2024-08-16T07:01:13Z
C-1319,Herman Perlman-Aziz,herman.perlman-aziz.1319@example.invalid,Quantum Dynamics,smb,Japan,2023-05-12T13:38:53Z
C-1320,Nikola Curie-Sklodowska,nikola.curie-sklodowska.1320@example.invalid,Halcyon Automation,smb,Mexico,2021-11-02T16:05:12Z
C-1321,Dennis Wu-Chien,dennis.wu-chien.1321@example.invalid,Delta Labs,midmarket,Canada,2024-07-18T02:06:54Z
C-1322,Claude Ramanujan-Iyer,claude.ramanujan-iyer.1322@example.invalid,Vertex Dynamics,smb,France,2025-04-10T14:54:37Z
C-1323,Philip Johnson-Cole,philip.johnson-cole.1323@example.invalid,Meridian Fulfillment,midmarket,Australia,2023-09-06T01:31:22Z
C-1324,Lise Holberton-Nash,lise.holberton-nash.1324@example.invalid,Foundry Assembly,enterprise,Australia,2023-03-04T21:39:23Z
C-1325,Claude-E Lamarr-Kiesler,claude-e.lamarr-kiesler.1325@example.invalid,Quarry Automation,smb,Brazil,2024-12-21T17:01:11Z
C-1326,Edsger Liskov-Wing,edsger.liskov-wing.1326@example.invalid,Prairie Fabrication,enterprise,Germany,2023-06-02T15:04:51Z
C-1327,Jocelyn Curie-Sklodowska,jocelyn.curie-sklodowska.1327@example.invalid,Tundra Logistics,midmarket,Japan,2025-04-24T11:11:32Z
C-1328,Nikola Lovelace-Byron,nikola.lovelace-byron.1328@example.invalid,Foundry Fabrication,smb,South Korea,2024-10-18T03:49:40Z
C-1329,Mary Bartik-Betty,mary.bartik-betty.1329@example.invalid,Cinder Fulfillment,midmarket,Netherlands,2023-08-06T01:33:54Z
C-1330,Margaret Johnson-Cole,margaret.johnson-cole.1330@example.invalid,Helios Dynamics,enterprise,India,2023-05-31T15:02:49Z
C-1331,Ida Bush-Memex,ida.bush-memex.1331@example.invalid,Beacon Labs,smb,Singapore,2021-10-20T09:36:40Z
C-1332,Ada Easley-Boateng,ada.easley-boateng.1332@example.invalid,Granite Labs,midmarket,France,2024-07-27T08:23:56Z
C-1333,Annie Hollerith-Punch,annie.hollerith-punch.1333@example.invalid,Helios Dynamics,smb,Germany,2022-11-10T18:09:50Z
C-1334,Sophie Franklin-Gosling,sophie.franklin-gosling.1334@example.invalid,Tundra Manufacturing,smb,Mexico,2022-03-06T12:38:17Z
C-1335,Hypatia Bartik-Betty,hypatia.bartik-betty.1335@example.invalid,Granite Assembly,enterprise,Canada,2024-01-30T07:04:30Z
C-1336,Grace Hamilton-Reyes,grace.hamilton-reyes.1336@example.invalid,Foundry Motion,smb,Germany,2024-06-25T07:42:13Z
C-1337,Frances Jackson-Proteus,frances.jackson-proteus.1337@example.invalid,Summit Automation,smb,Singapore,2023-08-29T11:13:02Z
C-1338,Gottfried Vaughan-Okoro,gottfried.vaughan-okoro.1338@example.invalid,Delta Fabrication,midmarket,Spain,2022-09-13T23:07:01Z
C-1339,Augusta Babbage-Ada,augusta.babbage-ada.1339@example.invalid,Tundra Mechatronics,smb,Spain,2021-11-13T08:32:03Z
C-1340,Barbara Hamilton-Reyes,barbara.hamilton-reyes.1340@example.invalid,Apex Logistics,midmarket,Spain,2023-08-18T11:42:19Z
C-1341,Claude Bartik-Betty,claude.bartik-betty.1341@example.invalid,Ember Assembly,enterprise,India,2025-08-16T15:13:20Z
C-1342,Grace Curie-Sklodowska,grace.curie-sklodowska.1342@example.invalid,Beacon Fulfillment,smb,Spain,2025-08-10T15:53:26Z
C-1343,Radia Babbage-Ada,radia.babbage-ada.1343@example.invalid,Nimbus Motion,enterprise,Poland,2022-03-18T17:40:21Z
C-1344,Mary Babbage-Ada,mary.babbage-ada.1344@example.invalid,Lumen Fabrication,smb,South Korea,2025-09-28T14:14:12Z
C-1345,Rosalind Ramanujan-Iyer,rosalind.ramanujan-iyer.1345@example.invalid,Summit Mechatronics,smb,Netherlands,2021-06-13T19:38:10Z
C-1346,Gottfried Rhodes-Quill,gottfried.rhodes-quill.1346@example.invalid,Ion Fabrication,midmarket,Canada,2023-07-05T18:49:43Z
C-1347,Philip Allen-Cocke,philip.allen-cocke.1347@example.invalid,Vertex Manufacturing,enterprise,Japan,2022-06-15T00:18:14Z
C-1348,Dennis Shannon-Weaver,dennis.shannon-weaver.1348@example.invalid,Ion Industries,smb,Mexico,2021-08-29T17:02:21Z
C-1349,Nikola Curie-Sklodowska,nikola.curie-sklodowska.1349@example.invalid,Quarry Fulfillment,smb,Spain,2023-09-15T17:50:17Z
C-1350,Claude-E Allen-Cocke,claude-e.allen-cocke.1350@example.invalid,Quantum Manufacturing,smb,Japan,2025-04-08T17:44:01Z
C-1351,Hypatia Holberton-Nash,hypatia.holberton-nash.1351@example.invalid,Nimbus Components,smb,Brazil,2021-10-30T06:00:41Z
C-1352,Lise Vaughan-Okoro,lise.vaughan-okoro.1352@example.invalid,Prairie Dynamics,smb,United Kingdom,2024-08-28T22:34:09Z
C-1353,Nikola Dijkstra-Venn,nikola.dijkstra-venn.1353@example.invalid,Ironwood Fabrication,midmarket,Singapore,2024-10-22T09:25:37Z
C-1354,Nikola Lovelace-Byron,nikola.lovelace-byron.1354@example.invalid,Ridgeline Logistics,enterprise,Singapore,2024-11-02T04:50:16Z
C-1355,Lise Ritchie-Thompson,lise.ritchie-thompson.1355@example.invalid,Onyx Mechatronics,enterprise,Germany,2025-08-04T00:03:47Z
C-1356,Frances Holberton-Nash,frances.holberton-nash.1356@example.invalid,Prairie Automation,smb,Netherlands,2022-07-13T21:26:36Z
C-1357,Srinivasa Allen-Cocke,srinivasa.allen-cocke.1357@example.invalid,Vertex Motion,midmarket,Brazil,2025-07-31T04:56:22Z
C-1358,Rear-Admiral Hollerith-Punch,rear-admiral.hollerith-punch.1358@example.invalid,Cinder Works,midmarket,Netherlands,2025-01-05T10:25:44Z
C-1359,Nikola Rhodes-Quill,nikola.rhodes-quill.1359@example.invalid,Delta Components,midmarket,Mexico,2025-02-08T17:17:00Z
C-1360,Frances Hopper-Jones,frances.hopper-jones.1360@example.invalid,Apex Systems,midmarket,Spain,2023-04-28T15:48:58Z
C-1361,Dorothy Bush-Memex,dorothy.bush-memex.1361@example.invalid,Foundry Systems,smb,United Kingdom,2022-02-16T21:15:52Z
C-1362,Lise Curie-Sklodowska,lise.curie-sklodowska.1362@example.invalid,Delta Industries,smb,Spain,2023-12-21T06:56:41Z
C-1363,Dorothy Hamilton-Reyes,dorothy.hamilton-reyes.1363@example.invalid,Lattice Automation,smb,United Kingdom,2025-01-19T21:59:42Z
C-1364,Lise Ramanujan-Iyer,lise.ramanujan-iyer.1364@example.invalid,Apex Systems,enterprise,United States,2025-10-13T02:57:40Z
C-1365,Hedy Meitner-Hahn,hedy.meitner-hahn.1365@example.invalid,Delta Assembly,enterprise,Japan,2023-07-28T05:24:25Z
C-1366,Srinivasa Easley-Boateng,srinivasa.easley-boateng.1366@example.invalid,Ion Industries,smb,United States,2022-05-20T23:38:44Z
C-1367,Jean Tesla-Maric,jean.tesla-maric.1367@example.invalid,Prairie Fabrication,smb,United States,2022-02-14T18:35:40Z
C-1368,Ken Hollerith-Punch,ken.hollerith-punch.1368@example.invalid,Monolith Automation,midmarket,South Korea,2025-04-14T15:07:15Z
C-1369,Rear-Admiral Wu-Chien,rear-admiral.wu-chien.1369@example.invalid,Prairie Automation,midmarket,India,2023-01-03T14:01:39Z
C-1370,Mary Tesla-Maric,mary.tesla-maric.1370@example.invalid,Cobalt Fulfillment,smb,Germany,2022-04-27T08:35:19Z
C-1371,Frances Noether-Frobenius,frances.noether-frobenius.1371@example.invalid,Quantum Dynamics,midmarket,United States,2022-11-16T13:30:57Z
C-1372,Ida Curie-Sklodowska,ida.curie-sklodowska.1372@example.invalid,Monolith Assembly,smb,South Korea,2025-07-22T04:39:34Z
C-1373,Emmy Wu-Chien,emmy.wu-chien.1373@example.invalid,Quarry Labs,midmarket,Japan,2024-10-10T05:07:43Z
C-1374,Emmy Hopper-Jones,emmy.hopper-jones.1374@example.invalid,Pinnacle Fabrication,enterprise,Canada,2021-07-20T08:29:23Z
C-1375,Barbara Babbage-Ada,barbara.babbage-ada.1375@example.invalid,Quantum Logistics,midmarket,Mexico,2023-06-22T04:26:22Z
C-1376,Frances Pascal-Fermat,frances.pascal-fermat.1376@example.invalid,Kestrel Motion,smb,Brazil,2022-02-23T11:36:01Z
C-1377,Emmy Rhodes-Quill,emmy.rhodes-quill.1377@example.invalid,Ember Fabrication,midmarket,United States,2022-05-28T19:47:56Z
C-1378,Claude Hollerith-Punch,claude.hollerith-punch.1378@example.invalid,Pinnacle Fulfillment,smb,Spain,2025-06-04T20:46:58Z
C-1379,Alan Babbage-Ada,alan.babbage-ada.1379@example.invalid,Ember Labs,midmarket,Germany,2024-09-30T01:45:33Z
C-1380,Katherine Vaughan-Okoro,katherine.vaughan-okoro.1380@example.invalid,Quantum Industries,smb,South Korea,2025-02-01T12:26:34Z
C-1381,Ken Babbage-Ada,ken.babbage-ada.1381@example.invalid,Foundry Fulfillment,smb,South Korea,2023-11-21T09:43:15Z
C-1382,Grace Franklin-Gosling,grace.franklin-gosling.1382@example.invalid,Cinder Works,midmarket,South Korea,2025-07-25T20:34:20Z
C-1383,Charles Bartik-Betty,charles.bartik-betty.1383@example.invalid,Apex Systems,enterprise,Netherlands,2024-02-07T07:29:39Z
C-1384,Augusta Hopper-Jones,augusta.hopper-jones.1384@example.invalid,Ironwood Mechatronics,midmarket,Spain,2022-05-30T07:44:00Z
C-1385,Philip Wu-Chien,philip.wu-chien.1385@example.invalid,Kestrel Manufacturing,midmarket,France,2021-08-04T15:28:37Z
C-1386,Claude Jackson-Proteus,claude.jackson-proteus.1386@example.invalid,Nimbus Logistics,midmarket,Spain,2023-05-23T02:51:44Z
C-1387,Sophie Perlman-Aziz,sophie.perlman-aziz.1387@example.invalid,Ion Mechatronics,midmarket,Netherlands,2025-05-26T11:27:09Z
C-1388,Annie Hollerith-Punch,annie.hollerith-punch.1388@example.invalid,Lumen Fulfillment,smb,France,2024-06-24T06:36:07Z
C-1389,Ida Leibniz-Wolff,ida.leibniz-wolff.1389@example.invalid,Ridgeline Fabrication,smb,Germany,2022-02-23T18:56:00Z
C-1390,Ida Hamilton-Reyes,ida.hamilton-reyes.1390@example.invalid,Zephyr Logistics,enterprise,Spain,2022-04-10T11:55:37Z
C-1391,Ken Franklin-Gosling,ken.franklin-gosling.1391@example.invalid,Lumen Logistics,midmarket,United States,2021-07-27T07:54:54Z
C-1392,Srinivasa Hollerith-Punch,srinivasa.hollerith-punch.1392@example.invalid,Ironwood Manufacturing,smb,Mexico,2025-09-12T06:06:28Z
C-1393,Grace Leibniz-Wolff,grace.leibniz-wolff.1393@example.invalid,Cobalt Manufacturing,midmarket,Netherlands,2023-05-06T07:15:02Z
C-1394,Radia Noether-Frobenius,radia.noether-frobenius.1394@example.invalid,Meridian Works,midmarket,Poland,2024-06-08T16:41:12Z
C-1395,Grace Rhodes-Quill,grace.rhodes-quill.1395@example.invalid,Summit Systems,midmarket,Mexico,2025-10-19T06:04:23Z
C-1396,Claude-E Allen-Cocke,claude-e.allen-cocke.1396@example.invalid,Vertex Fulfillment,enterprise,Spain,2025-04-21T06:30:12Z
C-1397,Radia Johnson-Cole,radia.johnson-cole.1397@example.invalid,Prairie Labs,smb,Australia,2022-04-13T11:49:52Z
C-1398,Augusta Turing-Smith,augusta.turing-smith.1398@example.invalid,Granite Industries,enterprise,Canada,2023-03-01T02:42:25Z
C-1399,Chien-Shiung Tesla-Maric,chien-shiung.tesla-maric.1399@example.invalid,Nimbus Automation,smb,Singapore,2025-09-19T18:23:09Z
C-1400,Philip Holberton-Nash,philip.holberton-nash.1400@example.invalid,Ridgeline Industries,enterprise,Poland,2024-04-05T14:08:42Z
C-1401,Annie Johnson-Cole,annie.johnson-cole.1401@example.invalid,Ridgeline Logistics,midmarket,France,2021-06-21T11:12:19Z
